|0|1|2|3|4
598|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
599|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
600|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
601|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
602|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
603| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
604|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
605|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
606|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
607| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
608|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
609|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
610|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
611|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
612|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
613|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
614|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
615|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
616|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
617|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
618| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
619|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
620|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
621|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
622|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
623|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
624|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
625|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
626|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
627| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
628|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
629|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
630|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
631|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
632|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
633|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
634|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
635|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
636|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
637| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
638|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
639|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
640|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
641|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
642|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
643|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
644|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
645|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
646|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
647|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
648|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
649|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
650|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
651|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
652|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
653| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
654|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
655|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
656|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
657| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
658|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
659|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
660|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
661|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
662|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
663|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
664|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
665|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
666|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
667|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
668| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
669|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
670|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
671|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
672|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
673|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
674|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
675|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
676|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
677| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
678|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
679|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
680|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
681|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
682|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
683|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
684|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
685|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
686|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
687| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
688|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
689|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
690|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
691|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
692|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
693|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
694|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
695|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
696|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
697|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
698|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
699|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
700|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
701|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
702|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
703| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
704|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
705|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
706|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
707| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
708|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
709|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
710|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
711|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
712|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
713|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
714|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
715|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
716|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
717|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
718| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
719|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
720|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
721|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
722|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
723|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
724|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
725|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
726|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
727| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
728|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
729|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
730|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
731|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
732|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
733|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
734|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
735|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
736|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
737| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
738|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
739|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
740|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
741|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
742|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
743|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
744|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
745|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
746|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
747|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
748|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
749|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
750|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
751|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
752|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
753| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
754|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
755|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
756|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
757| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
758|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
759|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
760|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
761|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
762|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
763|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
764|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
765|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
766|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
767|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
768| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
769|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
770|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
771|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
772|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
773|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
774|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
775|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
776|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
777| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
778|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
779|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
780|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
781|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
782|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
